price,parking,bathrooms,bedrooms,suburb,propertyType,quarters,seasons
285000.0,0,1,2,Downer,house,q1,winter
447000.0,2,2,3,Monash,house,q1,winter
527500.0,2,2,4,Ngunnawal,house,q1,winter
390000.0,1,1,3,MacGregor,house,q1,winter
392000.0,4,1,3,Charnwood,house,q1,winter
458000.0,2,2,3,Monash,house,q1,winter
760000.0,1,3,4,O'Connor,house,q1,winter
830000.0,0,2,4,Turner,house,q1,winter
1005000.0,2,3,5,Calwell,house,q1,winter
675000.0,2,2,5,Palmerston,house,q1,spring
330000.0,1,2,3,Conder,house,q1,spring
340000.0,1,2,2,Ngunnawal,house,q1,spring
365000.0,1,2,3,MacGregor,house,q1,spring
370000.0,1,1,2,Monash,house,q1,spring
470000.0,2,2,3,Casey,house,q1,spring
515000.0,1,1,4,Latham,house,q1,spring
529950.0,2,2,4,Bonner,house,q1,spring
559950.0,2,2,4,Conder,house,q1,spring
585000.0,2,2,4,Calwell,house,q1,spring
617000.0,2,1,4,Wanniassa,house,q1,spring
667500.0,2,2,4,Dunlop,house,q1,spring
550000.0,2,2,3,Greenway,house,q2,spring
694000.0,1,1,2,O'Connor,house,q2,spring
716000.0,2,2,4,Isabella Plains,house,q2,spring
750000.0,1,2,2,O'Connor,house,q2,spring
800000.0,2,1,6,Weston,house,q2,spring
845000.0,1,1,2,Reid,house,q2,spring
1880000.0,4,3,6,Red Hill,house,q2,spring
315000.0,1,2,2,Melba,house,q2,summer
380000.0,1,1,3,Page,house,q2,summer
500000.0,1,1,4,Rivett,house,q2,summer
532500.0,4,2,4,Evatt,house,q2,summer
550000.0,1,2,4,Monash,house,q2,summer
610000.0,2,2,4,Crace,house,q2,summer
550000.0,2,2,4,Palmerston,house,q3,summer
450000.0,1,1,3,Giralang,house,q3,summer
450000.0,2,2,3,Monash,house,q3,summer
675000.0,2,1,3,Aranda,house,q3,summer
400000.0,1,1,2,Mawson,house,q3,summer
415000.0,1,3,1,Weetangera,house,q3,summer
440000.0,2,1,3,Holt,house,q3,summer
545000.0,2,2,3,Macarthur,house,q3,summer
575000.0,2,2,3,Watson,house,q3,summer
450000.0,2,1,3,Isabella Plains,house,q3,summer
355000.0,1,1,3,Ngunnawal,house,q3,summer
365000.0,1,2,3,Ngunnawal,house,q3,summer
366000.0,1,2,3,Palmerston,house,q3,summer
390000.0,1,2,2,Holt,house,q3,summer
415000.0,2,2,3,MacGregor,house,q3,summer
420000.0,2,1,3,Conder,house,q3,summer
425000.0,2,2,3,Kambah,house,q3,summer
550000.0,2,2,4,Dunlop,house,q3,fall
355000.0,2,1,3,Charnwood,house,q3,fall
540000.0,2,3,4,Bonner,house,q3,fall
150000.0,2,1,4,Crace,house,q4,fall
150000.0,1,2,3,Crace,house,q4,fall
400000.0,1,1,2,Pearce,house,q4,fall
510000.0,2,1,3,Rivett,house,q4,fall
530000.0,2,2,4,Bonner,house,q4,fall
590000.0,2,1,4,Holder,house,q4,fall
655000.0,2,2,4,Aranda,house,q4,fall
665000.0,2,2,3,Chifley,house,q4,fall
665000.0,2,1,3,Chifley,house,q4,fall
370000.0,2,1,3,Higgins,house,q4,fall
400000.0,2,1,3,Charnwood,house,q4,fall
820000.0,1,2,3,Garran,house,q4,fall
825000.0,2,3,4,Fadden,house,q4,fall
447000.0,5,1,3,Wanniassa,house,q4,winter
350000.0,1,1,2,Holt,house,q3,summer
385500.0,1,1,2,Gordon,house,q3,summer
392000.0,0,2,3,Kambah,house,q3,summer
415000.0,2,1,3,Calwell,house,q3,summer
499000.0,3,2,4,Fisher,house,q3,summer
525000.0,2,2,4,Nicholls,house,q3,summer
615000.0,2,1,4,Banks,house,q3,summer
635000.0,2,1,3,Lyons,house,q3,summer
955000.0,0,2,3,Forrest,house,q3,summer
350000.0,1,1,3,Conder,house,q3,summer
410000.0,2,1,3,Monash,house,q3,summer
420000.0,2,2,3,Ngunnawal,house,q3,summer
570000.0,2,1,4,Kambah,house,q3,summer
641000.0,1,1,3,Narrabundah,house,q3,summer
360000.0,1,2,3,Conder,house,q3,summer
366000.0,1,2,2,Forde,house,q3,summer
405000.0,1,2,3,Duffy,house,q3,summer
570000.0,1,1,3,Dickson,house,q3,summer
575000.0,3,1,3,Hackett,house,q3,summer
580000.0,0,1,5,Kambah,house,q3,summer
660000.0,2,2,3,McKellar,house,q3,summer
418000.0,1,2,3,Florey,house,q3,summer
425000.0,0,1,3,Chisholm,house,q3,summer
595000.0,2,2,3,Belconnen,house,q3,summer
627003.0,2,2,4,Kaleen,house,q3,summer
651000.0,2,3,4,Franklin,house,q3,summer
760000.0,2,2,4,Franklin,house,q3,summer
675000.0,2,2,3,Aranda,house,q3,summer
875000.0,2,2,3,Kingston,house,q3,summer
361000.0,1,2,3,Banks,house,q3,summer
367500.0,1,1,3,Chisholm,house,q3,summer
380000.0,2,1,3,Page,house,q3,summer
390000.0,0,1,2,Phillip,house,q3,summer
430000.0,1,1,3,Gordon,house,q3,summer
473000.0,2,1,3,Gungahlin,house,q3,summer
485000.0,4,2,3,Gowrie,house,q3,summer
495000.0,1,2,3,Weston,house,q3,summer
510000.0,2,3,4,Chisholm,house,q3,summer
523000.0,2,2,4,Bonner,house,q3,summer
575000.0,2,2,4,Gordon,house,q3,summer
597500.0,0,5,5,Mawson,house,q3,summer
665000.0,0,2,3,Turner,house,q3,summer
730000.0,2,2,4,Nicholls,house,q3,summer
601000.0,3,2,3,Lyons,house,q3,summer
616000.0,2,3,4,Gowrie,house,q3,summer
625000.0,1,1,4,Curtin,house,q3,summer
880000.0,2,1,5,Torrens,house,q3,summer
300000.0,1,1,2,Pearce,house,q3,summer
365000.0,2,1,3,Isabella Plains,house,q3,summer
387500.0,2,2,3,Monash,house,q3,summer
410000.0,2,1,3,Banks,house,q3,summer
435000.0,1,2,3,Bruce,house,q3,summer
437500.0,2,2,3,Bonner,house,q3,summer
450000.0,2,1,3,Calwell,house,q3,summer
480000.0,2,2,3,Bonython,house,q3,summer
675000.0,2,2,6,Cook,house,q3,summer
425000.0,2,1,3,Gordon,house,q3,summer
495000.0,2,1,3,Gordon,house,q3,summer
500000.0,1,2,3,Garran,house,q3,summer
535000.0,2,1,4,Spence,house,q3,summer
605000.0,2,2,3,Watson,house,q3,summer
1000000.0,3,3,6,Isaacs,house,q3,summer
358000.0,1,1,3,Holt,house,q3,summer
401000.0,2,2,3,Palmerston,house,q3,summer
480000.0,3,1,4,Scullin,house,q3,summer
542000.0,2,2,4,Mawson,house,q3,summer
599000.0,2,2,4,Uriarra Village,house,q3,summer
630000.0,2,2,4,Fadden,house,q3,summer
675000.0,2,1,4,Melba,house,q3,summer
450000.0,2,1,3,Richardson,house,q3,summer
305000.0,1,1,2,Charnwood,house,q3,summer
475000.0,2,2,4,Isabella Plains,house,q3,summer
605000.0,2,2,4,Gordon,house,q3,summer
612000.0,4,2,4,Theodore,house,q3,summer
1500000.0,11,2,5,O'Malley,house,q3,summer
675000.0,1,2,4,Kaleen,house,q3,summer
550000.0,2,1,5,Kambah,house,q3,summer
250000.0,2,3,4,Crace,house,q3,summer
385000.0,1,1,3,Conder,house,q3,summer
405000.0,2,1,3,Conder,house,q3,summer
421000.0,1,1,3,Richardson,house,q3,summer
480000.0,2,2,3,Higgins,house,q3,summer
508000.0,5,1,3,Pearce,house,q3,summer
535000.0,2,2,4,Amaroo,house,q3,summer
610000.0,2,3,3,Deakin,house,q3,summer
659000.0,2,2,4,Monash,house,q3,summer
675000.0,2,1,4,Dunlop,house,q3,summer
466000.0,2,1,4,Banks,house,q3,summer
647000.0,2,2,4,Forde,house,q3,summer
657500.0,1,2,4,Mawson,house,q3,summer
665000.0,2,2,4,Gowrie,house,q3,summer
675000.0,2,2,5,Harrison,house,q3,summer
391000.0,1,1,3,Calwell,house,q3,summer
392000.0,1,2,3,Nicholls,house,q3,summer
482500.0,2,1,3,Dunlop,house,q3,summer
510000.0,2,1,4,Kaleen,house,q3,summer
610000.0,1,1,3,Lyneham,house,q3,summer
860000.0,2,2,4,Fadden,house,q3,summer
550000.0,2,2,4,MacGregor,house,q3,summer
450000.0,2,2,3,Scullin,house,q3,summer
385000.0,1,2,3,Palmerston,house,q3,summer
405000.0,1,1,2,Hawker,house,q3,summer
445000.0,4,1,3,Wanniassa,house,q3,summer
465000.0,2,2,4,Dunlop,house,q3,summer
500000.0,2,1,3,Holder,house,q3,summer
510000.0,1,1,4,Kaleen,house,q3,summer
558000.0,3,1,4,Page,house,q3,summer
600000.0,3,2,4,Fisher,house,q3,summer
550000.0,0,3,6,Macarthur,house,q3,summer
250000.0,1,2,3,Crace,house,q3,summer
357000.0,2,1,3,Charnwood,house,q3,summer
392500.0,2,3,3,Rivett,house,q3,summer
440100.0,2,2,3,Wanniassa,house,q3,summer
445000.0,1,1,4,Ngunnawal,house,q3,summer
452000.0,0,1,3,Scullin,house,q3,summer
465000.0,2,2,3,Amaroo,house,q3,summer
538000.0,2,2,4,Giralang,house,q3,summer
550000.0,2,2,4,Isabella Plains,house,q3,summer
570000.0,2,2,5,Hackett,house,q3,summer
605000.0,1,2,4,Aranda,house,q3,summer
620000.0,3,1,4,Kingston,house,q3,summer
450000.0,2,2,3,Amaroo,house,q3,summer
450000.0,1,2,3,Latham,house,q3,summer
365000.0,1,1,3,Gordon,house,q3,summer
367000.0,1,1,3,Gordon,house,q3,summer
540000.0,2,2,4,Franklin,house,q3,summer
619000.0,2,2,4,Chisholm,house,q3,summer
720000.0,5,1,4,Deakin,house,q3,summer
875000.0,2,1,3,Campbell,house,q3,summer
350000.0,2,1,3,Scullin,house,q3,summer
675000.0,2,2,5,Nicholls,house,q3,summer
350000.0,2,2,3,Amaroo,house,q3,summer
350000.0,1,1,3,Holt,house,q3,summer
367500.0,1,2,3,Ngunnawal,house,q3,summer
390000.0,1,1,3,Evatt,house,q3,summer
400000.0,1,1,3,Holt,house,q3,summer
412000.0,2,1,3,Gordon,house,q3,summer
415000.0,2,1,3,Gordon,house,q3,summer
430000.0,2,1,3,Gordon,house,q3,summer
435000.0,2,2,3,Fraser,house,q3,summer
480000.0,2,2,4,Gordon,house,q3,summer
495000.0,2,1,5,Latham,house,q3,summer
525000.0,2,2,4,Bonner,house,q3,summer
560000.0,2,1,3,Downer,house,q3,summer
580000.0,2,2,4,Chisholm,house,q3,summer
651000.0,1,2,3,Deakin,house,q3,summer
810000.0,1,2,4,Ainslie,house,q3,summer
550000.0,2,2,3,Weetangera,house,q1,winter
2000000.0,2,1,4,Deakin,house,q1,winter
563000.0,2,2,4,Evatt,house,q1,winter
640000.0,4,2,4,Evatt,house,q1,winter
863000.0,1,2,4,Turner,house,q1,winter
875000.0,2,1,4,Watson,house,q1,spring
450000.0,2,2,3,McKellar,house,q1,spring
450000.0,2,1,3,Waramanga,house,q1,spring
440000.0,2,1,3,Higgins,house,q1,spring
617000.0,2,2,5,Casey,house,q1,spring
550000.0,2,2,4,Latham,house,q2,spring
392000.0,1,1,3,Nicholls,house,q2,spring
460000.0,2,2,3,Gungahlin,house,q2,spring
565000.0,2,2,3,Greenway,house,q2,spring
675000.0,1,2,4,Tharwa,house,q2,spring
450000.0,2,2,3,Latham,house,q2,spring
250000.0,2,3,4,Crace,house,q2,spring
421000.0,1,1,3,Monash,house,q2,spring
463000.0,2,2,4,Spence,house,q2,spring
507000.0,2,2,3,Bonython,house,q2,spring
532000.0,2,1,3,Ainslie,house,q2,spring
543000.0,3,2,4,Gilmore,house,q2,spring
560000.0,2,2,3,Watson,house,q2,spring
593000.0,2,2,4,Forde,house,q2,spring
2760000.0,2,1,5,Red Hill,house,q2,spring
392500.0,2,1,3,MacGregor,house,q2,summer
350000.0,1,1,2,Belconnen,house,q3,summer
450000.0,2,2,4,Banks,house,q3,summer
450000.0,1,1,3,Scullin,house,q3,summer
370000.0,2,2,2,Farrer,house,q3,summer
435000.0,3,1,3,Kambah,house,q3,summer
470500.0,2,2,4,Dunlop,house,q3,summer
510000.0,2,2,4,Dunlop,house,q3,summer
510000.0,1,2,3,Curtin,house,q3,summer
527500.0,2,2,4,Dunlop,house,q3,summer
550000.0,2,2,4,Gordon,house,q3,summer
585000.0,2,1,4,Wanniassa,house,q3,summer
610000.0,2,1,4,Downer,house,q3,summer
740000.0,1,1,2,O'Connor,house,q3,summer
837000.0,2,2,4,O'Connor,house,q3,summer
875000.0,1,1,4,Campbell,house,q3,summer
550000.0,2,2,4,Calwell,house,q3,summer
346000.0,0,1,3,Wanniassa,house,q3,summer
470000.0,1,1,2,Holder,house,q3,summer
580000.0,2,2,1,Yarralumla,house,q3,summer
905000.0,2,1,4,Hughes,house,q3,summer
763000.0,2,1,3,Wanniassa,house,q3,fall
450000.0,2,1,3,MacGregor,house,q4,fall
387000.0,0,1,3,Conder,house,q4,fall
415000.0,2,2,0,Ngunnawal,house,q4,fall
420000.0,2,2,3,Monash,house,q4,fall
429000.0,2,1,3,MacGregor,house,q4,fall
430000.0,2,1,3,Kambah,house,q4,fall
454000.0,2,2,3,Mawson,house,q4,fall
525000.0,1,2,3,Duffy,house,q4,fall
660000.0,2,2,3,Garran,house,q4,fall
1550000.0,2,2,4,Yarralumla,house,q4,fall
379000.0,1,1,3,Fraser,house,q4,fall
430000.0,2,1,3,MacGregor,house,q4,fall
517000.0,3,2,4,Kaleen,house,q4,fall
589000.0,3,2,4,Palmerston,house,q4,fall
609000.0,2,2,4,Palmerston,house,q4,fall
860000.0,2,1,4,Kambah,house,q4,fall
1000000.0,2,2,4,Kingston,house,q4,fall
550000.0,2,1,4,Lyneham,house,q4,winter
388500.0,4,1,3,Ngunnawal,house,q4,winter
411000.0,1,1,3,MacGregor,house,q4,winter
442000.0,2,1,4,Holt,house,q4,winter
505000.0,2,2,3,Calwell,house,q4,winter
569000.0,2,1,3,Chifley,house,q4,winter
685000.0,2,1,3,Weetangera,house,q4,winter
755000.0,2,2,4,Kaleen,house,q4,winter
450000.0,2,2,3,Belconnen,house,q3,fall
450000.0,1,2,2,Palmerston,house,q3,fall
450000.0,2,2,3,Nicholls,house,q3,fall
370000.0,1,1,3,Holt,house,q3,fall
495000.0,2,1,3,Weston,house,q3,fall
510000.0,1,2,4,Chisholm,house,q3,fall
543000.0,2,2,4,Gungahlin,house,q3,fall
550000.0,2,2,4,Calwell,house,q3,fall
450000.0,2,2,3,Holt,house,q3,fall
345000.0,1,2,3,Dunlop,house,q3,fall
405000.0,2,2,3,Holt,house,q3,fall
412000.0,2,1,3,Spence,house,q3,fall
435000.0,2,2,3,Amaroo,house,q3,fall
440000.0,2,2,3,Oxley,house,q3,fall
480000.0,1,2,3,Stirling,house,q3,fall
515000.0,2,2,4,Gungahlin,house,q3,fall
530000.0,2,2,3,Casey,house,q3,fall
580000.0,2,2,4,Kambah,house,q3,fall
675000.0,2,2,7,Watson,house,q3,fall
50000.0,2,2,4,Gordon,house,q3,fall
440000.0,1,2,3,Waramanga,house,q3,fall
487500.0,1,1,2,O'Connor,house,q3,fall
500000.0,0,1,3,Watson,house,q3,fall
605000.0,1,1,3,O'Connor,house,q3,fall
655000.0,2,2,3,O'Connor,house,q3,fall
664000.0,2,1,3,Hughes,house,q3,fall
677000.0,2,2,3,Torrens,house,q3,fall
862000.0,4,3,5,Oxley,house,q3,fall
675000.0,2,2,6,Casey,house,q3,fall
450000.0,2,1,3,Scullin,house,q3,fall
390000.0,2,1,3,Richardson,house,q3,fall
410000.0,2,2,3,Banks,house,q3,fall
460000.0,1,1,3,Monash,house,q3,fall
525000.0,2,2,4,Kaleen,house,q3,fall
595000.0,2,1,4,Wanniassa,house,q3,fall
604000.0,2,2,4,Forde,house,q3,fall
652000.0,2,2,4,Amaroo,house,q3,fall
818000.0,2,2,3,Deakin,house,q3,fall
550000.0,2,2,4,Nicholls,house,q3,fall
450000.0,1,1,2,Lyneham,house,q3,fall
321000.0,2,1,3,Charnwood,house,q3,fall
380000.0,2,2,2,Casey,house,q3,fall
385000.0,1,1,3,Holt,house,q3,fall
435000.0,2,1,3,Banks,house,q3,fall
570000.0,2,1,3,Chifley,house,q3,fall
572500.0,4,2,4,Chisholm,house,q3,fall
550000.0,5,2,5,Kaleen,house,q3,fall
372500.0,1,2,2,Cook,house,q3,fall
411650.0,1,2,3,Page,house,q3,fall
425000.0,4,1,3,Latham,house,q3,fall
445000.0,1,1,2,Cook,house,q3,fall
625000.0,2,1,4,Forde,house,q3,fall
820000.0,2,2,4,Hackett,house,q3,fall
935000.0,2,2,4,Garran,house,q3,fall
250000.0,2,2,4,Crace,house,q3,fall
412000.0,2,2,3,Banks,house,q3,fall
455000.0,2,2,3,Gungahlin,house,q3,fall
480000.0,2,2,3,Kaleen,house,q3,fall
518000.0,2,2,2,Garran,house,q3,fall
563000.0,2,2,4,Harrison,house,q3,fall
570000.0,3,1,4,Chapman,house,q3,fall
650000.0,2,2,3,Mawson,house,q3,fall
715000.0,2,2,4,Kaleen,house,q3,fall
900000.0,2,2,3,Yarralumla,house,q3,fall
550000.0,1,2,3,Weston,house,q3,fall
675000.0,7,1,4,Florey,house,q3,fall
430000.0,2,2,3,Amaroo,house,q3,fall
516250.0,2,2,4,Chisholm,house,q3,fall
565000.0,2,2,4,Gilmore,house,q3,fall
660000.0,2,2,4,Spence,house,q3,fall
670000.0,3,1,3,Chifley,house,q3,fall
416500.0,1,2,3,Kambah,house,q3,fall
450000.0,2,1,3,Rivett,house,q3,fall
544000.0,3,1,4,Wanniassa,house,q3,fall
590000.0,2,2,4,Chisholm,house,q3,fall
696000.0,2,2,3,Narrabundah,house,q3,fall
711000.0,2,2,5,Florey,house,q3,fall
720000.0,2,1,4,Duffy,house,q3,fall
770000.0,3,2,4,Gordon,house,q3,fall
785000.0,0,2,3,Ainslie,house,q3,fall
795000.0,2,1,4,Hughes,house,q3,fall
822000.0,2,1,3,Campbell,house,q3,fall
823000.0,2,1,3,Hawker,house,q3,fall
865000.0,1,1,3,Hughes,house,q3,fall
890000.0,1,2,4,Narrabundah,house,q3,fall
900000.0,4,3,4,Hughes,house,q3,fall
1010000.0,1,2,3,Ainslie,house,q3,fall
1605000.0,1,1,3,Deakin,house,q3,fall
516000.0,2,2,4,Gowrie,house,q3,fall
450000.0,2,2,4,Ngunnawal,house,q3,fall
336000.0,1,2,2,O'Connor,house,q3,fall
347000.0,1,1,3,Conder,house,q3,fall
364000.0,1,2,3,Palmerston,house,q3,fall
393000.0,1,1,3,MacGregor,house,q3,fall
410000.0,1,1,3,Monash,house,q3,fall
450000.0,1,2,4,Melba,house,q3,fall
455000.0,1,1,3,Holt,house,q3,fall
473000.0,1,1,3,Giralang,house,q3,fall
537200.0,2,1,4,MacGregor,house,q3,fall
580000.0,4,2,4,Monash,house,q3,fall
675000.0,3,2,4,Kaleen,house,q3,fall
450000.0,2,2,3,Calwell,house,q3,fall
550000.0,2,2,4,Casey,house,q3,fall
380000.0,1,1,2,Cook,house,q3,fall
430000.0,2,2,3,Ngunnawal,house,q3,fall
506050.0,2,2,4,Holt,house,q3,fall
591000.0,0,2,3,Downer,house,q3,fall
645100.0,2,3,5,Macarthur,house,q3,fall
875000.0,1,1,3,Narrabundah,house,q3,fall
450000.0,1,2,3,Amaroo,house,q3,fall
350000.0,1,1,3,Calwell,house,q3,fall
450000.0,2,1,3,Latham,house,q3,fall
450000.0,1,1,3,Gilmore,house,q3,fall
429000.0,1,1,3,Higgins,house,q3,fall
430000.0,1,2,4,Higgins,house,q3,fall
450000.0,2,2,3,Forde,house,q3,fall
619000.0,3,2,3,Weetangera,house,q3,fall
385000.0,2,2,3,Higgins,house,q3,fall
425000.0,1,1,2,Narrabundah,house,q3,fall
480000.0,2,2,3,MacGregor,house,q3,fall
675500.0,5,3,4,Giralang,house,q3,fall
550000.0,6,2,4,Theodore,house,q3,fall
875000.0,2,2,4,Forde,house,q3,fall
675000.0,2,2,5,Isabella Plains,house,q3,fall
420000.0,2,1,3,Giralang,house,q3,fall
465000.0,2,1,3,Gowrie,house,q3,fall
470000.0,2,1,3,Calwell,house,q3,fall
505000.0,2,2,4,Bonner,house,q3,fall
540000.0,1,3,4,Farrer,house,q3,fall
540000.0,2,2,4,Nicholls,house,q3,fall
560000.0,2,2,3,Forde,house,q3,fall
566000.0,2,2,4,Palmerston,house,q3,fall
650000.0,2,2,5,Bonython,house,q3,fall
721000.0,2,3,5,Macarthur,house,q3,fall
875000.0,1,2,4,O'Connor,house,q3,fall
1300000.0,2,2,3,Forrest,house,q3,fall
675000.0,2,1,4,Lyons,house,q3,fall
675000.0,2,3,4,Isaacs,house,q3,fall
490000.0,2,3,3,Wanniassa,house,q3,fall
618000.0,2,2,4,Fadden,house,q3,fall
648000.0,3,3,4,Florey,house,q3,fall
552000.0,2,1,3,Chapman,house,q3,fall
675000.0,2,2,3,Campbell,house,q1,winter
675000.0,1,3,3,Hughes,house,q1,winter
420000.0,1,2,2,Holder,house,q1,winter
560000.0,3,2,3,Garran,house,q1,winter
698500.0,3,2,4,Forde,house,q1,winter
350000.0,1,1,3,Gordon,house,q1,spring
350000.0,2,2,3,Charnwood,house,q1,spring
343000.0,2,3,3,Ngunnawal,house,q1,spring
411000.0,1,1,3,MacGregor,house,q1,spring
467500.0,4,3,3,Kaleen,house,q1,spring
485000.0,1,1,2,Campbell,house,q1,spring
540000.0,2,2,2,Watson,house,q1,spring
575000.0,2,2,4,Theodore,house,q1,spring
600000.0,0,1,3,O'Connor,house,q1,spring
633000.0,3,1,3,Downer,house,q1,spring
650000.0,2,1,5,Melba,house,q1,spring
550000.0,1,2,4,Waramanga,house,q2,spring
350000.0,1,1,2,Charnwood,house,q2,spring
363000.0,1,1,2,Palmerston,house,q2,spring
370000.0,1,1,3,Gordon,house,q2,spring
405000.0,1,2,3,Dunlop,house,q2,spring
540000.0,3,3,4,Melba,house,q2,spring
575000.0,2,2,4,Harrison,house,q2,spring
625000.0,3,2,4,Giralang,house,q2,spring
630000.0,2,2,4,Dunlop,house,q2,spring
730000.0,2,2,4,Calwell,house,q2,spring
735000.0,2,2,4,Macarthur,house,q2,spring
1453760.0,1,2,4,Griffith,house,q2,spring
350000.0,2,1,3,Ngunnawal,house,q2,spring
2000000.0,3,4,5,Red Hill,house,q2,spring
360000.0,1,1,3,Isabella Plains,house,q2,spring
360000.0,2,1,3,Ngunnawal,house,q2,spring
440000.0,2,2,3,Melba,house,q2,spring
442000.0,2,1,3,Palmerston,house,q2,spring
460000.0,4,1,3,Kaleen,house,q2,spring
480000.0,2,1,3,Fisher,house,q2,spring
503000.0,2,1,4,Dunlop,house,q2,spring
565000.0,2,2,4,Ngunnawal,house,q2,spring
585000.0,2,2,3,Greenway,house,q2,spring
605000.0,2,2,4,Gungahlin,house,q2,spring
669000.0,1,1,3,Dickson,house,q2,spring
2000000.0,1,2,3,Yarralumla,house,q2,summer
612500.0,3,1,4,Weston,house,q2,summer
1020000.0,2,2,3,Narrabundah,house,q2,summer
675000.0,2,1,5,Franklin,house,q3,fall
585000.0,2,1,3,Dickson,house,q3,fall
1115000.0,2,4,5,Red Hill,house,q3,fall
1250000.0,2,3,4,Griffith,house,q3,fall
550000.0,2,1,4,Dunlop,house,q4,fall
675000.0,2,1,3,Narrabundah,house,q4,fall
450000.0,2,2,4,Chisholm,house,q4,fall
450000.0,2,1,3,Higgins,house,q4,fall
150000.0,1,2,3,Crace,house,q4,fall
450000.0,2,1,3,Conder,house,q4,fall
454750.0,1,1,3,Page,house,q4,fall
457000.0,2,2,3,Kambah,house,q4,fall
497000.0,2,2,3,Scullin,house,q4,fall
518000.0,2,1,4,MacGregor,house,q4,fall
520000.0,2,2,3,Forde,house,q4,fall
556000.0,2,1,3,Chifley,house,q4,fall
690000.0,2,1,4,Watson,house,q4,fall
450000.0,2,2,2,Lyneham,house,q4,fall
413000.0,2,2,3,Wanniassa,house,q4,fall
425000.0,2,1,3,Conder,house,q4,fall
470000.0,1,1,3,Rivett,house,q4,fall
480150.0,2,1,4,Dunlop,house,q4,fall
629000.0,2,2,4,Amaroo,house,q4,fall
697500.0,2,2,4,Bonner,house,q4,fall
762000.0,2,1,3,Turner,house,q4,fall
980000.0,2,3,5,Nicholls,house,q4,fall
875000.0,2,2,4,Forde,house,q4,winter
420000.0,1,1,3,Watson,house,q4,winter
442000.0,2,1,3,Scullin,house,q4,winter
550000.0,2,2,4,Casey,house,q4,winter
555000.0,2,2,4,Gungahlin,house,q4,winter
690000.0,2,2,3,Lyneham,house,q4,winter
706000.0,2,2,4,Harrison,house,q4,winter
795000.0,3,2,5,Forde,house,q4,winter
800000.0,2,1,3,Pearce,house,q4,winter
645000.0,3,3,3,Mawson,house,q4,fall
675000.0,1,1,3,Narrabundah,house,q4,fall
675000.0,1,2,3,Watson,house,q4,fall
442500.0,2,1,3,Richardson,house,q4,fall
465000.0,2,2,3,Monash,house,q4,fall
500000.0,2,1,3,Waramanga,house,q4,fall
550000.0,2,2,4,Gordon,house,q4,fall
550000.0,2,1,4,Casey,house,q4,fall
675000.0,2,1,4,Watson,house,q4,fall
550000.0,2,2,3,Watson,house,q4,fall
550000.0,2,2,3,O'Connor,house,q4,fall
365000.0,1,1,3,Gordon,house,q4,fall
425000.0,1,2,3,Monash,house,q4,fall
428000.0,2,2,3,Richardson,house,q4,fall
500000.0,2,2,4,Fisher,house,q4,fall
540000.0,2,2,4,Isabella Plains,house,q4,fall
578000.0,1,1,3,Hackett,house,q4,fall
50000.0,2,2,4,Casey,house,q4,fall
675000.0,4,2,4,Weetangera,house,q4,fall
270000.0,1,1,2,Scullin,house,q4,fall
394000.0,2,1,3,Bonner,house,q4,fall
410000.0,1,2,3,Ngunnawal,house,q4,fall
490000.0,2,3,3,Kambah,house,q4,fall
570000.0,2,2,4,Palmerston,house,q4,fall
655000.0,1,2,4,Watson,house,q4,fall
660000.0,2,2,5,Forde,house,q4,fall
680000.0,3,2,6,Wanniassa,house,q4,fall
680000.0,2,1,3,O'Connor,house,q4,fall
705000.0,2,3,3,Chapman,house,q4,fall
725000.0,1,1,3,Curtin,house,q4,fall
1075000.0,3,3,5,Bruce,house,q4,fall
675000.0,2,1,3,Curtin,house,q4,fall
50000.0,4,1,6,Ngunnawal,house,q4,fall
410000.0,2,2,3,Dunlop,house,q4,fall
660000.0,2,2,4,Monash,house,q4,fall
682000.0,1,3,2,Ainslie,house,q4,fall
705000.0,2,2,3,Lyneham,house,q4,fall
780000.0,2,1,4,Garran,house,q4,fall
350000.0,1,2,3,Holt,house,q4,fall
407000.0,2,2,3,Dunlop,house,q4,fall
420000.0,2,1,3,Conder,house,q4,fall
428500.0,1,1,3,Kambah,house,q4,fall
446000.0,2,2,3,Bonner,house,q4,fall
475000.0,1,1,4,Flynn,house,q4,fall
481638.0,2,1,3,Wanniassa,house,q4,fall
495000.0,2,2,4,Dunlop,house,q4,fall
520000.0,2,2,4,Gordon,house,q4,fall
540000.0,2,2,4,Gungahlin,house,q4,fall
545250.0,2,2,4,Gowrie,house,q4,fall
550000.0,2,2,4,Gowrie,house,q4,fall
574690.0,2,2,4,Franklin,house,q4,fall
620000.0,2,1,3,Lyons,house,q4,fall
625000.0,2,2,3,Watson,house,q4,fall
725000.0,2,3,4,Calwell,house,q4,fall
810000.0,1,2,3,O'Connor,house,q4,fall
825000.0,2,1,4,Melba,house,q4,fall
860100.0,2,2,4,Harrison,house,q4,fall
875000.0,2,2,5,Lyons,house,q4,fall
830000.0,4,1,4,O'Connor,house,q4,fall
975000.0,3,1,4,Farrer,house,q4,fall
460000.0,2,1,4,Chisholm,house,q4,fall
462000.0,2,1,3,Richardson,house,q4,fall
530000.0,2,2,4,Harrison,house,q4,fall
540000.0,1,1,4,Wanniassa,house,q4,fall
550000.0,4,3,5,Melba,house,q4,fall
580000.0,2,2,4,Forde,house,q4,fall
660000.0,2,2,4,McKellar,house,q4,fall
